School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,School_Type,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,ADA_Accessible,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,School_Latitude,School_Longitude,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Overall_Rating,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Location,School_Name_x,Graduates_2017,Enrollments_2017,Enrollment_Pct_2017,Num_Enrollments_Persisting_2017,Persistence_Pct_2017,School_Name_y,Num_Dropout_5yr_2017,Num_Grad_5yr_2017,Num_Students_Adjusted_2017,graduation_rates,dropout_rates,graduation_rates_imputed,dropout_rates_imputed,Persistence_Pct_2017_imputed,other_rates,enrollment_rates,persistence_rates,graduation_only,enrollment_only,check_total
400062,1962,66053,PERSPECTIVES - TECH HS,Perspectives - High School of Technology,Charter,HS,Y,N,N,N,"Perspectives High School of Technology integrates the use and understanding of technology throughout the curriculum, providing students with a competitive advantage in college and beyond.",Director,Mr. Eron Powell,Assistant Principal,Laura Landini,8131 S MAY ST,Chicago,Illinois,60620,7733586120,7733586129.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400062,http://www.pcsedu.org,https://www.facebook.com/perspectivescs,https://twitter.com/pcsedu,,,N,"9,10,11,12",9-12,329,296,65,1,321,6,0,0,0,0,0,2,0,0,There are 329 students enrolled at PERSPECTIVES - TECH HS.  90% are Low Income Students.  19.8% are Diverse Learners.  0.3% are Limited English Learners.,The largest demographic at PERSPECTIVES - TECH HS is Black.  This demographic makes up 97.6% of the student population.  The second greatest demographic is Hispanic at 1.8%.,Generally accessible,Y,,,8:00 AM-3:20 PM,8:00 a.m. - 3:20 p.m.,3:30 PM - 5:00 PM,,Spanish,Y,N,Y,,,,,,"44, 75",Red,,41.745948999999996,-87.650657,16.5,18.4,75.7,57.9,73.1,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,,,,,,,,,,,"8131 S MAY ST
Chicago, Illinois 60620
(41.745949, -87.650657)",PERSPECTIVES - TECH HS,92.0,57.0,62.0,29.0,50.9,PERSPECTIVES - TECH HS,25.0,108.0,134.0,0.8059701492537313,0.1865671641791045,0,0,0,0.007462686567164201,0.49970149253731344,0.25434805970149255,0.3062686567164179,0.2453534328358209,1.0
400123,9040,66106,YCCS - SCHOLASTIC ACHIEVEMENT,YCCS- Academy of Scholastic Achievement HS,Charter,HS,Y,N,N,N,YCCS-Academy of Scholastic Achievement,Director,Ms. Nicole Simpson,Assistant Principal,Marvin Simpson,4651 W MADISON ST,Chicago,Illinois,60644,7739211315,7739218324.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400123,http://asaschool.org,,,,,N,"9,10,11,12",9-12,130,119,28,0,124,5,0,0,1,0,0,0,0,0,There are 130 students enrolled at YCCS - SCHOLASTIC ACHIEVEMENT.  91.5% are Low Income Students.  21.5% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at YCCS - SCHOLASTIC ACHIEVEMENT is Black.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Hispanic at 3.8%.,No/unknown accessibility,Y,,,8:00 AM - 2:44 PM,,,,,N,,Y,,,,,,"20, 54",Green,,41.880447,-87.74253900000001,13.3,18.4,8.9,57.9,,73.5,Level 1,Not Applicable,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,,,,,,,,,,,"4651 W MADISON ST
Chicago, Illinois 60644
(41.880447, -87.742539)",YCCS - SCHOLASTIC ACHIEVEMENT,65.0,9.0,13.8,,61.0731617647059,,,,,0.8044113092795377,0.16242111532161882,1,1,1,0.03316757539884341,0.11100876068057622,0.06779655998344356,0.6934025485989616,0.04321220069713266,1.0
610245,6630,41061,DOUGLASS HS,Frederick A Douglass Academy High School,Neighborhood,HS,Y,N,N,N,"TeamDouglass is committed to buffing our students until they shine.  Upon graduation from Douglass High School, not only will you be academically equipped but we will work with you to work on your character as well.  Douglass HS is a small learning environment where students are called by name and loved on purpose!  We pride ourselves in knowing the names of all our students and creating a counter-narrative to what our students see outside our walls each and every day.  Don't Be Good, Be Great at Douglass!  #FD4L, Frederick Douglass for Life!",Principal,Abdul K Muhammad,Other,,543 N WALLER AVE,Chicago,Illinois,60644,7735346176,7735346172.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610245,http://www.douglassacademy.org,,,,,N,"9,10,11,12",9-12,103,101,31,2,100,3,0,0,0,0,0,0,0,0,There are 103 students enrolled at DOUGLASS HS.  98.1% are Low Income Students.  30.1% are Diverse Learners.  1.9% are Limited English Learners.,The largest demographic at DOUGLASS HS is Black.  This demographic makes up 97.1% of the student population.  The second greatest demographic is Hispanic at 2.9%.,Generally accessible,Y,,,9:00  AM - 4:15  PM,8:50 a.m. - 4:15 p.m.,4:30PM-6:30PM,8:15 AM,Spanish,Y,,Y,,,,,,"66, 85",Green,,41.890369,-87.767668,13.6,18.4,20.7,57.9,56.3,73.5,Level 3,Intensive Support,"This school received a Level 3 rating, which is the lowest rating of academic performance at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,,,,,,,,,,,"543 N WALLER AVE
Chicago, Illinois 60644
(41.890369, -87.767668)",DOUGLASS HS,43.0,14.0,32.6,4.0,28.6,DOUGLASS HS,23.0,39.0,64.0,0.609375,0.359375,0,0,0,0.03125,0.19865625,0.0568156875,0.41071875,0.1418405625,1.0
609718,1420,46201,KENNEDY HS,John F Kennedy High School,Neighborhood,HS,Y,N,N,N,"John F. Kennedy High School challenges all students to become critical thinkers in an increasingly connected global society.  The school aims to develop students into productive, knowledgeable, active, and reflective lifelong learners who positively impact their community, country, and world.",Principal,George Z Szkapiak,Assistant Principal,Ms. Rachel Peralta,6325 W 56TH ST,Chicago,Illinois,60638,7735352325,7735352485.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609718,http://www.kennedyhschicago.org,,,,,Y,"9,10,11,12",9-12,1686,1241,295,107,65,1230,351,10,18,0,0,9,2,1,There are 1686 students enrolled at KENNEDY HS.  73.6% are Low Income Students.  17.5% are Diverse Learners.  6.3% are Limited English Learners.,The largest demographic at KENNEDY HS is Hispanic.  This demographic makes up 73% of the student population.  The second greatest demographic is White at 20.8%.,Fully Accessible,N,,,7:30 AM-2:45 PM,7:30 a.m. - 2:45 p.m.,2:45 - 8:00 PM,6:45 AM,"Polish, Spanish",Y,N,Y,,,Y,,,"55N, 62, 62H",Orange,,41.789961,-87.78084,18.1,18.4,59.5,57.9,68.8,73.5,Level 2+,Good Standing,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,Assistant Principal,Mr. Roberto Paredes,Principal,Mr. George Szkapiak,,,,,,,"6325 W 56TH ST
Chicago, Illinois 60638
(41.789961, -87.78084)",KENNEDY HS,340.0,236.0,69.4,194.0,82.2,KENNEDY HS,66.0,236.0,320.0,0.7375,0.20625,0,0,0,0.05624999999999991,0.5118250000000001,0.42072015000000007,0.22567499999999996,0.09110485000000001,0.9999999999999999
610390,7140,45221,RICKOVER MILITARY HS,Hyman G Rickover Naval Academy High School,Military academy,HS,Y,N,N,N,"      Rickover provides a foundation for future success by enabling cadets to excel academically, to engage in meaningful leadership training and to have experiences that prepare them for post-secondary education.       We believe the world is the classroom; examples of the experiences students have are US and international travel, partnership programs with universities, and interaction with US Navy Admirals, political leaders and corporate CEOs. Cadets have opportunities to take Advanced Placement and Dual-credit courses, resulting in college credit.       Cadets will have opportunities to be peer leaders from their first day of school. They may be responsible for a squad of 5 to a class of 28. They can rise to be responsible for the school of 600 students.       Rickover cadets are part of a tradition of academic excellence and post-secondary preparation. Our graduates for years have averaged $90,000 to $100,000 in scholarship earnings. 100% of graduates for five years have been accepted to a post-secondary school. A large percentage of our graduates complete more than 100 hours of community service, rather than the required 40 hours.       Our cadets live by our motto, Learning to Lead in Order to Serve.",Principal,Michael Jerome Biela,Assistant Principal,Jen Narbert,5900 N GLENWOOD AVE,Chicago,Illinois,60660,7735342890,7735342895.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610390,http://www.rickovernaval.org,,,,,N,"9,10,11,12",9-12,556,494,58,29,52,414,46,31,2,0,0,8,0,3,There are 556 students enrolled at RICKOVER MILITARY HS.  88.8% are Low Income Students.  10.4% are Diverse Learners.  5.2% are Limited English Learners.,The largest demographic at RICKOVER MILITARY HS is Hispanic.  This demographic makes up 74.5% of the student population.  The second greatest demographic is Black at 9.4%.,Generally accessible,Y,,,8:15 a.m. - 3:20 p.m.,8:15 a.m. - 3:20 p.m.,3:30 p.m. - 6:00 p.m.,7:15 a.m.,"French, Spanish",N,N,Y,,,,,,"22, 36, 84, 50",Red,,41.989021,-87.665789,18.0,18.4,63.3,57.9,87.6,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",For students who wish to develop leadership and team-building skills as well as receive military training.,School Year 2016-2017,Assistant Principal,Jeff Rodriguez,Counselor,Beth Lanners,,,,,,,"5900 N GLENWOOD AVE
Chicago, Illinois 60660
(41.989021, -87.665789)",RICKOVER MILITARY HS,102.0,77.0,75.5,56.0,72.7,RICKOVER MILITARY HS,12.0,144.0,163.0,0.8834355828220859,0.0736196319018405,0,0,0,0.042944785276073594,0.6669938650306748,0.48490453987730064,0.21644171779141108,0.18208932515337417,1.0
609764,1890,46421,JUAREZ HS,Benito Juarez Community Academy High School,Neighborhood,HS,Y,N,N,N,"Juarez offers a particularly wide array of academic and career preparation programs, including college credit and enrollment, aimed at teaching students to think critically, progressively and globally.",Principal,Juan Carlos Ocon,Assistant Principal,Keith Adams,1450 W CERMAK RD,Chicago,Illinois,60608,7735347030,7735347058.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609764,http://www.benitojuarez.net,,,,,Y,"9,10,11,12",9-12,1739,1659,281,331,58,1644,12,5,6,0,0,3,0,11,There are 1739 students enrolled at JUAREZ HS.  95.4% are Low Income Students.  16.2% are Diverse Learners.  19% are Limited English Learners.,The largest demographic at JUAREZ HS is Hispanic.  This demographic makes up 94.5% of the student population.  The second greatest demographic is Black at 3.3%.,Generally accessible,N,,,7:45  AM - 2:35  PM,7:45 a.m. - 2:45 p.m.,2:40 to 8:00 P.M.,7:00 A.M,"French, Spanish",Y,Y,Y,,,,,,"9, 21, 60","Blue, Pink, Red",,41.852667,-87.663732,16.5,18.4,50.6,57.9,80.9,73.5,Level 2+,Good Standing,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,Assistant Principal,Nicholas Aquino,IB Coordinator,Santiago Marquez,,,,,,,"1450 W CERMAK RD
Chicago, Illinois 60608
(41.852667, -87.663732)",JUAREZ HS,296.0,186.0,62.8,117.0,62.9,JUAREZ HS,87.0,392.0,499.0,0.7855711422845691,0.1743486973947896,0,0,0,0.04008016032064132,0.4933386773547094,0.3103100280561122,0.29223246492985977,0.1830286492985972,1.0
609692,1150,53061,SIMEON HS,Neal F Simeon Career Academy High School,Career academy,HS,Y,N,N,N,"Simeon focuses on the whole student with the aim of producing critical thinkers and future leaders.  The curriculum and atmosphere nurtures growth ,development and scholarship.  ",Principal,Sheldon Dion House,Other,Ms. Ramona Fannings,8147 S VINCENNES AVE,Chicago,Illinois,60620,7735353200,7735353465.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609692,http://www.simeonca.org,,,,,N,"9,10,11,12",9-12,1339,1233,133,0,1323,12,1,0,1,0,0,2,0,0,There are 1339 students enrolled at SIMEON HS.  92.1% are Low Income Students.  9.9% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at SIMEON HS is Black.  This demographic makes up 98.8% of the student population.  The second greatest demographic is Hispanic at 0.9%.,Generally accessible,Y,,,9:00  AM - 4:15  PM,8:00. - 3:15 p.m.,,7:15,"French, Spanish",N,N,Y,,,Y,,,"24, 79",Red,,41.745781,-87.63541,16.2,18.4,63.2,57.9,80.7,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Students receive a college-preparatory curriculum and a career-focused education in different fields.,School Year 2016-2017,,,,,,,,,,,"8147 S VINCENNES AVE
Chicago, Illinois 60620
(41.745781, -87.63541)",SIMEON HS,303.0,202.0,66.7,129.0,63.9,SIMEON HS,46.0,323.0,379.0,0.8522427440633246,0.12137203166226913,0,0,0,0.02638522427440626,0.5684459102902375,0.36323693667546175,0.28379683377308706,0.20520897361477575,1.0
610580,9653,65020,MAGIC JOHNSON - HUMBOLDT PK HS,Magic Johnson- Humboldt Park HS,Citywide-Option,HS,Y,N,N,N, ,Principal,Ms. Kisha Lang,,,2421 W DIVISION,Chicago,Illinois,60622,7732760620,7732760692.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610580,http://magicjohnsonbridgescape.com,,,,,N,"9,10,11,12",9-12,155,149,33,16,53,94,7,0,0,0,0,1,0,0,There are 155 students enrolled at MAGIC JOHNSON - HUMBOLDT PK HS.  96.1% are Low Income Students.  21.3% are Diverse Learners.  10.3% are Limited English Learners.,The largest demographic at MAGIC JOHNSON - HUMBOLDT PK HS is Hispanic.  This demographic makes up 60.6% of the student population.  The second greatest demographic is Black at 34.2%.,No/unknown accessibility,N,,,,,,,,,,,,,,,,,,,41.902925,-87.687889,15.4,18.4,22.2,57.9,,73.5,Level 2+,Not Applicable,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .",Schools that have their own processes for enrollment.,School Year 2016-2017,,,,,,,,,,,"2421 W DIVISION
Chicago, Illinois 60622
(41.902925, -87.687889)",BRIDGESCAPE - HUMBOLDT PARK HS,61.0,13.0,21.3,4.0,30.8,,,,,0.8044113092795377,0.16242111532161882,1,1,0,0.03316757539884341,0.17133960887654154,0.05277259953397479,0.6330717004029962,0.11856700934256675,1.0
609674,1010,53011,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,Career academy,HS,Y,N,N,N,"CVCA is an Early College Science, Technology, Engineering and Math School (ECSS), which enables students to earn both a high school diploma and college credits. Motorola Solutions is CVCA’s ECSS partner.",Principal,Douglas Lloyd Maclin,Assistant Principal,Andrea Knowles,2100 E 87TH ST,Chicago,Illinois,60617,7735356100,7735356975.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609674,http://www.cvcacademy.org,,,,,Y,"9,10,11,12",9-12,885,842,257,11,858,19,1,0,4,0,0,3,0,0,There are 885 students enrolled at CHICAGO VOCATIONAL HS.  95.1% are Low Income Students.  29% are Diverse Learners.  1.2% are Limited English Learners.,The largest demographic at CHICAGO VOCATIONAL HS is Black.  This demographic makes up 96.9% of the student population.  The second greatest demographic is Hispanic at 2.1%.,Generally accessible,Y,,,8:00  AM - 3:15  PM,8:00 a.m. - 3:15 p.m.,,,Spanish,N,N,Y,,,Y,Y,,"14, 15, 87",,,41.737173999999996,-87.573268,15.6,18.4,34.4,57.9,72.6,73.5,Level 2+,Intensive Support,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .",Students receive a college-preparatory curriculum and a career-focused education in different fields.,School Year 2016-2017,Assistant Principal,Latasha Taylor,,,,,,,,,"2100 E 87TH ST
Chicago, Illinois 60617
(41.737174, -87.573268)",CHICAGO VOCATIONAL HS,217.0,98.0,45.2,51.0,52.0,CHICAGO VOCATIONAL HS,46.0,182.0,237.0,0.7679324894514767,0.1940928270042194,0,0,0,0.03797468354430389,0.3471054852320675,0.1804948523206751,0.4208270042194092,0.16661063291139241,1.0
400156,9613,66576,NOBLE - BUTLER HS,Noble - Butler College Prep,Charter,HS,Y,N,N,N,Butler College Prep,Director,Mr. Christopher Goins,,,821 E 103RD ST,Chicago,Illinois,60628,7735355490,7734420343.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400156,http://butlercollegeprep.noblenetwork.org,https://www.facebook.com/BeNobleButler,https://twitter.com/lynx_football,https://www.youtube.com/channel/UCM4ALWoM3edK2sC3RcCclVg,,N,"9,10,11,12",9-12,654,602,131,12,625,22,0,0,0,0,0,3,1,3,There are 654 students enrolled at NOBLE - BUTLER HS.  92% are Low Income Students.  20% are Diverse Learners.  1.8% are Limited English Learners.,The largest demographic at NOBLE - BUTLER HS is Black.  This demographic makes up 95.6% of the student population.  The second greatest demographic is Hispanic at 3.4%.,No/unknown accessibility,Y,,,Mon - Thur 8AM - 4PM Fri - 8AM - 1PM,,Mon - Thur 4PM - 6PM,7:30AM,,N,N,,,,,,,"106, 103, 115",Red,Metra Electric District (ME),41.706666999999996,-87.60257299999999,19.2,18.4,,57.9,,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,,,,,,,,,,,"821 E 103RD ST
Chicago, Illinois 60628
(41.706667, -87.602573)",NOBLE - BUTLER HS,75.0,62.0,82.7,45.0,72.6,NOBLE - BUTLER HS,,,,0.8044113092795377,0.16242111532161882,1,1,0,0.03316757539884341,0.6652481527741777,0.4829701589140529,0.13916315650536004,0.18227799386012478,1.0
400085,3343,66394,ACERO - GARCIA HS,Acero Charter Schools - Major Hector P. Garcia MD,Charter,HS,Y,N,N,N,"At the UNO Charter School Network (UCSN), academic success is not a hope; it is an expectation.  UCSN high schools prepare students for college through a rigorous curriculum, Advanced Placement (AP) courses, a language program that includes Mandarin, and summer experiences on college campuses. UCSN Garcia offers a STEM curriculum for students interested in pursuing careers in science, technology, engineering and math.  All UCSN schools emphasize active citizenship and leadership development through an American Civics curriculum, and offer many athletic, creative, and academic extracurricular activities.",Director,Ms. Linsay Ahlgren-Blythe,,,4248 W 47TH ST,Chicago,Illinois,60632,7735793480,7733765785.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400085,http://www.ucsnschools.org,https://www.facebook.com/UNOCharterSchoolNetwork,https://twitter.com/ucsnschools,,,N,"9,10,11,12",9-12,576,542,82,124,3,557,10,2,2,0,0,0,0,2,There are 576 students enrolled at ACERO - GARCIA HS.  94.1% are Low Income Students.  14.2% are Diverse Learners.  21.5% are Limited English Learners.,The largest demographic at ACERO - GARCIA HS is Hispanic.  This demographic makes up 96.7% of the student population.  The second greatest demographic is White at 1.7%.,No/unknown accessibility,Y,,,8:00 AM-3:30 PM,,,7:30 AM,"Mandarin, Spanish",,,Y,,,,,,"47, 53A",Orange,,41.809171,-87.730467,17.7,18.4,63.0,57.9,84.5,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2016-2017,,,,,,,,,,,"4248 W 47TH ST
Chicago, Illinois 60632
(41.809171, -87.730467)",ACERO - GARCIA HS,126.0,90.0,71.4,69.0,76.7,ACERO - GARCIA HS,13.0,141.0,158.0,0.8924050632911392,0.08227848101265822,0,0,0,0.025316455696202556,0.6371772151898735,0.488714924050633,0.25522784810126575,0.14846229113924048,1.0
610543,8550,46101,SOLORIO HS,Eric Solorio Academy High School,Neighborhood,HS,Y,N,N,N,"Eric Solorio Academy has been named one of the top 20 high schools in Chicago by the Chicago Magazine and top 15  by  U.S. News & World Report, has earned a level 1+ rating by CPS, and is #1 on Schoolhound’s list of the Top 10 Illinois High Schools that Exceed Expectations. Solorio provides students with rigorous academics, superior fine arts, an array of top-tier athletics, and high-performing clubs. We offer a Double-Honors, college prep Scholars Cohort intended for high-achieving, motivated students. Scholars are enrolled in AP courses and begin earning college credit freshman year! Through a partnership with Rasmussen college, as well as AP and dual credit classes, electives in Engineering, Computer Science and Biotechnology, internships with Fortune 500 companies, and Junior and Senior Seminars, every student leaves Solorio ready to succeed in college and beyond. With the support of our two college coaches and alumni coordinator, Solorio graduates have received over $20 million in scholarships this past year alone, including three Posse Scholars. We are one of our city's best kept secrets.  Visit us at http://solorioacademy.org/",Principal,Victor Iturralde,Assistant Principal,Cesar Balcazar,5400 S ST LOUIS AVE,Chicago,Illinois,60632,7735359070,7735359073.0,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610543,http://solorioacademy.org/,http://www.facebook.com/solorioacademy,https://twitter.com/soloriohs,,,Y,"9,10,11,12",9-12,1190,1128,125,152,56,1116,9,0,4,0,0,4,0,1,There are 1190 students enrolled at SOLORIO HS.  94.8% are Low Income Students.  10.5% are Diverse Learners.  12.8% are Limited English Learners.,The largest demographic at SOLORIO HS is Hispanic.  This demographic makes up 93.8% of the student population.  The second greatest demographic is Black at 4.7%.,Fully Accessible,Y,,,"M, T, Th, F 8:00  AM - 3:23  PM; W 8:00 AM - 2:20",8:00 a.m. - 3:23 p.m.,3:23-6:00,7:00 AM,"Spanish, Spanish for Heritage Speakers",Y,N,Y,,,Y,,,"52, 52A, 55",Orange,,41.795201,-87.71105899999999,18.4,18.4,62.2,57.9,80.5,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2016-2017,Assistant Principal,Katie Patton,Assistant Principal,Rosa Jimenez,Counselor,Gabriela Rulka,Dean of Students,Lucresia Ortiz,,,"5400 S ST LOUIS AVE
Chicago, Illinois 60632
(41.795201, -87.711059)",SOLORIO HS,254.0,189.0,74.4,139.0,73.5,SOLORIO HS,33.0,215.0,260.0,0.8269230769230769,0.12692307692307692,0,0,0,0.04615384615384621,0.6152307692307692,0.45219461538461536,0.21169230769230762,0.1630361538461539,1.0
